,CityId,Latitude,Longitude,PopLog,CityName
470,23351,47.401594,16.7078418,3.5294300000000005,Csepreg
471,23352,47.5299128,18.6562286,3.380754,Many
472,23353,46.5294265,21.2526107,3.682687,Elek
473,23354,46.1951162,19.7804054,3.600537,Asotthalom
474,23355,46.6442755,18.9990105,3.500922,Dunapataj
475,23356,47.5989514,21.7537139,4.117437000000001,Hajdusamson
476,23357,46.3392074,19.0521601,3.255755,Nemesnadudvar
477,23551,47.4284725,20.79529710000001,3.723866000000001,Kunmadaras
478,23552,47.50861550000001,19.7926903,3.295347,Jaszfelsoszentgyorgy
479,23554,46.349833,18.2285903,3.3780339999999995,Magocs
480,23751,46.9559035,17.6089272,2.597695,Kapolcs
481,23752,47.52672929999999,21.8987164,3.721233,Vamospercs
482,23753,47.4024957,18.7855309,3.083144,Pusztazamor
483,23754,47.7104229,18.0156133,3.842921,Acs
484,23951,48.0171336,18.891553,2.993436,Kemence
485,23952,45.981479,18.3048844,2.986772,Egerag
486,24151,47.727491,18.6024067,2.9523080000000004,Mogyorosbanya
487,24551,47.11311060000001,18.1328211,3.775756,Berhida
488,24552,46.2460831,19.9992805,3.696706,Domaszek
489,24553,46.9139521,18.8665281,3.542078,Baracs
490,24554,47.4913975,20.7233655,3.319314,Tiszaszentimre
491,24751,46.8832449,18.9673417,3.289589,Apostag
492,24752,46.4117861,18.5639262765116,3.311118,Zomba
493,24753,47.1198765,17.1642699,3.380392,Janoshaza
494,24951,47.3853112,21.8764089,3.850646,Letavertes
495,24952,47.7848591,18.8747292,3.326336,Pilismarot
496,25151,48.0478876,21.709878,3.65629,Kotaj
497,25152,47.1177414,18.3677694,3.655619,Szabadbattyan
498,25351,47.81173560000001,19.8668338,3.390935,Gyongyostarjan
499,25352,47.7404316,17.578841699999998,3.411788,Gyorzamoly
500,25353,47.7393981,17.5152083,3.09899,Kunsziget
501,25354,46.6930094,18.183599,3.409764,Iregszemcse
502,25551,48.0102668,21.6314008,3.831422,Nyirtelek
503,25552,47.6816948,18.7710262,3.236537,Leanyvar
504,25553,46.065583200000006,18.3197191,3.284882,Nagykozar
505,25554,46.08085139999999,18.6599695,3.144263,Somberek
506,25751,47.0675873,20.1772149,3.183555,Tiszavarkony
507,25752,46.18724270000001,20.0354983,3.5018800000000003,Roszke
508,25951,47.111617,18.578555,3.658965,Seregelyes
509,25952,47.9215061,19.2590383,3.342225,Romhany
510,26151,47.8877699,20.6834042,3.192567,Bukkabrany
511,26152,48.1033386,20.3871297,3.220108,Szilvasvarad
512,26351,47.997068,17.1960871,3.408749,Rajka
513,26352,47.1313432,21.7191678,3.589726,Biharkeresztes
514,26551,47.6976818,17.5409829,3.505286,Abda
515,26751,48.4715824,21.5110813,3.0,Palhaza
516,26951,47.72700560000001,19.2537343,3.260071,Vachartyan
517,26952,47.7286866,17.4271186,3.3583160000000003,Mosonszentmiklos
518,26953,47.9661325,17.288256699999998,3.268812,Dunakiliti
519,27151,47.6316029,17.3601631,3.417139,Kony
520,27351,48.32214620000001,22.1901309,3.622007,Mandok
521,27551,46.468773,20.238383,3.133219,Martely
522,27552,46.7613525,19.5989418,3.420121,Jakabszallas
523,27553,48.3434133,22.118663,3.518646,Tuzser
524,27554,47.39924370000001,19.6303259,3.417472,Tapiosag
525,27555,47.1821344,18.825404100000004,3.041393,Beloiannisz
526,27751,47.2313133,17.527836699999998,2.385606,Ganna
527,27951,46.362396,19.4132799,3.30406,Kunfeherto
528,27952,48.1136996,21.9252073,3.631444,Demecser
529,27953,47.6464326,18.5116592,2.997386,Hereg
530,27954,47.72119470000001,17.608175600000006,3.1972810000000003,Gyorujfalu
531,28151,46.8076371,18.1397468,2.832509,Som
532,28152,47.99942070000001,22.0793592,3.63367,Baktaloranthaza
533,28153,46.5455442,21.1856277,3.602819,Ketegyhaza
534,28154,47.0131804,17.2895632,3.47261,Csabrendek
535,28155,48.0190139,20.0985669,3.3916410000000003,Petervasara
536,28351,47.6824922,18.3423516,3.320977,Szomod
537,28352,47.2392356,21.189538100000004,3.4394910000000003,Sarretudvari
538,28353,47.8930868,17.1999042,3.249687,Level
539,28354,46.2584081,18.4965098,3.304706,Hidas
540,28551,46.6880707,18.9566974,3.274389,Madocsa
541,28552,47.6034133,16.697743300000006,3.2915910000000004,Nagycenk
542,28553,47.3031905,18.5628926,3.426349,Lovasbereny
543,28554,47.2123973,21.2285194,3.436322,Biharnagybajom
544,28555,47.272830600000006,18.835303,3.519959,Rackeresztur
545,28751,46.1285751,18.7749107,3.2284,Bata
546,28752,46.9841918,17.104588500000002,3.217484,Turje
547,28753,47.3880659,19.4107817,3.34262,Peteri
548,28951,46.3660316,19.9093047,3.3684730000000003,Forraskut
549,28952,47.4024091,17.5160785,3.160168,Vaszar
550,28953,47.62170310000001,16.7940826,3.147676,Hegyko
551,29151,48.161011,21.5934119,3.525304,Gavavencsello
552,29551,48.1338948,20.8592384,3.405517,Arnot
553,29552,47.104349,19.4828926,3.519303,Taborfalva
554,29553,47.662155600000006,18.7200529,2.972203,Dag
555,29554,46.1973923,19.6058436,3.412124,Kelebia
556,29555,47.9308649,20.1957821,3.266232,Sirok
557,29556,47.4763525,17.9594079,3.152594,Bakonyszombathely
558,29557,46.3462709,18.5927004,3.204933,Kakasd
559,29558,47.716211,16.6527401,3.331225,Fertorakos
560,29559,46.3130764,18.2450064,2.517196,Alsomocsolad
561,29560,47.6206061,18.3813459,3.500511,Vertesszolos
562,29951,46.42075850000001,20.0140509,3.534407,Balastya
563,29952,46.6851951,16.677948699999998,2.913284,Nova
564,29953,47.6435536,20.6560717,3.4337699999999995,Poroszlo
565,29954,46.41248,18.4555663,3.163758,Tevel
566,29955,47.8553893,19.1049747,3.1625650000000003,Szendehely
567,29956,46.6820239,18.4398335,3.35526,Pincehely
568,29957,47.3576246,21.2742641,3.773201,Kaba
569,29958,48.2709162,22.0990803,3.371068,Fenyeslitke
570,30151,46.9012341,20.3897025,3.505014,Ocsod
571,30152,47.8146817,19.7903391,3.393049,Gyongyospata
572,30153,47.829883,20.6922479,3.5801260000000004,Mezokeresztes
573,30154,45.9696057,18.1354282,3.220892,Gorcsony
574,30155,47.1915588,18.7935179,3.250176,Besnyo
575,30351,46.81583610000001,18.4749938,3.315551,Mezoszilas
576,30352,46.8316103,18.8219252,3.33965,Eloszallas
577,30353,48.0038821,19.0913026,3.319522,Nagyoroszi
578,30354,47.204993,18.2569467,3.262925,Csor
579,30355,46.4956982,18.4188957,3.458789,Hogyesz
580,30356,46.4233892,21.0489809,3.4080699999999995,Kunagota
581,30551,45.7847076,18.4345572,3.4139699999999995,Beremend
582,30552,46.32130120000001,20.7361518,3.127429,Pitvaros
583,30553,46.1768429,20.5746455,3.468495,Apatfalva
584,30554,47.5826139,21.1525371,3.172311,Hortobagy
585,30555,47.524018100000006,18.3076032,3.289366,Kecsked
586,31151,47.5899223,17.6891435,3.630428,Nyul
587,31152,46.8830854,17.7518613,2.797267,Balatonakali
588,31153,47.5111685,18.365137,3.125807,Vertessomlo
589,31353,47.0292178,18.5216608,3.664548,Aba
590,31551,47.2960008,20.257149,3.527888,Besenyszog
591,31552,46.6700808,16.8536814,3.177825,Sojtor
592,31553,46.7725171,17.286004100000003,3.570543,Gyenesdias
593,31554,47.8669963,20.4288434,3.426511,Ostoros
594,31555,47.4293464,18.227975,3.382557,Pusztavam
595,31751,47.2145342,20.3172973,3.302114,Tiszapuspoki
596,31752,46.5689513,17.6828598,2.902003,Somogyvamos
597,31951,46.9212567,19.9194732,3.287802,Szentkiraly
598,32151,47.796349600000006,19.6916338,3.406881,Apc
599,32551,48.1837308,19.7452275,2.959518,Karancsbereny
600,32552,46.710836,17.3193203,3.062958,Balatonbereny
601,32553,46.3193648,20.493784100000006,3.480725,Foldeak
602,32554,46.0429521,18.9054826,3.338656,Nagybaracska
603,32954,47.8266709,20.0547595,3.242541,Markaz
604,32955,47.689575,19.7826055,3.5595480000000004,Hort
605,32956,47.6553343,18.59862080000001,3.277838,Bajna
606,32957,47.63840560000001,16.6431637,3.321391,Kophaza
607,32958,46.0882993,19.4240758,3.171726,Kunbaja
608,33154,48.1225672,20.2453048,3.478133,Borsodnadasd
609,33156,48.15406420000001,20.7959687,3.63789,Szirmabesenyo
610,33354,46.5319473,18.7108467,3.352954,Tengelic
611,33554,46.5679444,19.7603182,3.390582,Jaszszentlaszlo
612,33754,47.4255086,18.6030614,3.160168,Alcsutdoboz
613,33756,47.6692513,18.181483,3.323871,Mocsa
614,33757,45.8805828,18.4252542,2.44248,Villanykovesd
615,33956,46.0170456,18.1912934,3.108565,Keszu
616,33957,46.09740220000001,19.1583982,3.077731,Bacsborsod
617,33958,47.7719079,19.4646973,2.736397,Erdokurt
618,34156,47.4440884,19.6916458,3.69443,Szentmartonkata
619,34157,47.2322939,19.444332,3.238046,Ujlengyel
620,34158,47.5641727,19.5100231,3.402089,Valko
621,34357,47.7406871,19.3752627,3.019532,Galgagyork
622,34359,48.1445255,19.9670723,3.025306,Cered
623,34360,47.7130784,18.7975059,3.426186,Kesztolc
624,34361,46.4552631,20.9642866,3.375481,Magyarbanhegyes
625,34362,46.5315946,20.8060399,3.230449,Pusztafoldvar
626,34363,47.6850359,17.5007155,3.11059,Borcs
627,34364,48.1515919,21.1711437,3.3785800000000004,Bekecs
628,34556,47.5834947,17.367538699999994,3.108565,Bagyogszovat
629,34557,46.9752457,16.5046293,3.238046,Csakanydoroszlo
630,34558,47.87023350000001,20.3238326,3.275542,Egerszalok
631,34559,47.7322591,21.7524577,3.500785,Bokony
632,34560,46.194385,19.1441018,3.256718,Csavoly
633,34561,46.9689132,21.5950874,2.923762,Biharugra
634,34756,46.4423649,19.0320713,3.21906,Miske
635,34757,47.5696422,17.7839964,2.988113,Pazmandfalu
636,34758,46.4238338,17.9774717,2.287802,Kisgyalan
637,34956,47.6342337,16.602306,3.283075,Harka
638,34957,46.58214520000001,20.3559703,3.202761,Derekegyhaz
639,35156,47.6314647,20.8881462,3.689753,Egyek
640,35356,47.0548638,17.8718258,3.4007110000000003,Nemesvamos
641,35357,45.9087344,18.600301,2.972666,Majs
642,35358,46.1569155,18.6172563,3.164947,Vemend
643,35556,47.8363678,22.6794652,3.674861,Csenger
644,35557,47.3488619,18.3285962,3.072618,Csakbereny
645,35558,47.7326559,19.772143,3.504199,Ecsed
646,35756,46.6671072,17.641103899999994,3.508799,Lengyeltoti
647,35956,47.0658851,17.344129199999998,2.917506,Kaptalanfa
648,35957,47.69754810000001,20.9935969,3.651375,Tiszacsege
649,36156,47.8188298,21.2379579,3.3805730000000005,Gorbehaza
650,36157,47.6473605,19.830145,3.3432120000000003,Csany
651,36158,47.6021228,21.9722891,3.575534,Nyiracsad
652,36356,47.3979955,20.438295,3.181844,Tiszaroff
653,36556,48.052978,20.348536300000006,3.476542,Belapatfalva
654,36557,46.98826629999999,17.9770715,3.168498,Alsoors
655,36558,45.8522747,17.705455,2.944976,Felsoszentmarton
656,36559,47.0767634,18.6924831,3.336059,Szabadegyhaza
657,36756,47.0537807,20.0683316,3.425208,Jaszkarajeno
658,36757,47.7250055,17.4885276,3.467608,Otteveny
659,36758,47.36933610000001,19.9970587,3.200029,Jaszboldoghaza
660,36759,47.6528383,17.5236747,3.256718,Ikreny
661,36760,45.847418,18.3998265,3.1959,Nagyharsany
662,36761,48.278706,21.1855002,3.4896769999999995,Abaujszanto
663,36956,45.950602,18.93584,3.273927,Hercegszanto
664,37156,47.8626738,22.3870647,3.781181,Nagyecsed
665,37157,47.1543829,18.3263027,3.4860050000000005,Sarszentmihaly
666,37158,47.858813700000006,21.93851350000001,3.5550940000000004,Kallosemjen
667,37356,45.9814198,17.5889964,2.956649,Darany
668,37357,46.71259860000001,19.273494600000006,3.3053510000000004,Csengod
669,37556,46.8913312,18.133571,3.470704,Balatonszabadi
670,37756,47.4634405,17.488777300000002,3.080626,Gyarmat
671,37757,47.2958317,19.8339025,3.464489,Tapioszolos
672,37956,48.1207157,20.9129384,3.678973000000001,Onga
673,38156,46.778581,16.7633768,2.70757,Nagylengyel
674,38157,46.7191754,20.883979,3.154728,Ketsoprony
675,38158,46.1083102,18.527004,2.887054,Geresdlak
676,38159,46.7522776,19.473504,3.512551,Orgovany
677,38160,46.7616172,17.3504857,3.046495,Balatongyorok
678,38161,48.2844206,20.4910842,2.454845,Dubicsany
679,38356,47.3907437,17.804337399999994,3.231215,Bakonyszentlaszlo
680,38357,48.1526888,19.736084100000006,3.414137,Karancslapujto
681,38358,47.606276,17.201935100000004,3.284656,Farad
682,38359,47.20773060000001,19.5561129,3.476542,Danszentmiklos
683,38360,46.4672701,18.528759,2.761176,Felsonana
684,38361,48.54166,21.4126219,2.91698,Hollohaza
685,38362,47.1211315,17.814413300000005,3.082426,Marko
686,38556,48.067926,22.1877049,3.677789,Nyirmada
687,38557,48.0385461,20.9716444,3.439964,Bocs
688,38756,47.7535231,17.5634287,3.210319,Gyorladamer
689,38758,46.5798816,17.6523745,3.271609,Somogyvar
690,38956,47.6920499,22.0417654,3.431525,Nyirlugos
691,38960,46.89751029999999,21.3494563,3.406029,Okany
692,38961,47.3194796,18.085004,3.4909410000000003,Bakonycsernye
693,39156,45.99643070000001,18.9227327,3.284656,Davod
694,39157,47.88909,19.198011,2.79796,Felsopeteny
695,39158,47.2332083,18.9235417,3.300378,Szigetujfalu
696,39159,47.1125816,17.7351064,3.427486,Szentgal
697,39160,46.493611,18.9032424,3.078819,Gerjen
698,39161,47.9720171,20.4143577,3.526081,Felsotarkany
699,39162,46.7344029,21.2413729,3.619823,Doboz
700,39356,46.5786721,18.3904744,3.042969,Regoly
701,39357,47.8821597,19.1404797,3.031409,Notincs
702,39358,47.5884589,20.5967429,3.0515380000000003,Sarud
703,39556,46.0345287,19.2098709,3.313867,Katymar
704,39557,48.0511713,22.7158081,3.099335,Kolcse
705,39756,47.9990668,22.1715133,3.5496160000000003,Vaja
706,39958,46.2440484,20.723398,3.472464,Csanadpalota
707,39959,46.8373932,19.6212831,3.652633,Helvecia
708,39960,48.217181,20.7884169,3.367542,Boldva
709,40156,47.099915,18.0076,3.310481,Liter
710,40157,46.2168385,20.3528445,2.788875,Ferencszallas
711,40356,46.9835252,17.698486399999997,3.251151,Nagyvazsony
712,40556,47.1183779,19.697672,3.631748,Csemo
713,40756,47.9356893,20.1103528,3.424228,Recsk
714,40757,46.7306266,16.845582399999998,3.221414,Bak
715,40758,47.5528273,17.562254,3.5063699999999995,Gyorszemere
716,40759,47.0823354,19.3694988,3.295347,Tatarszentgyorgy
717,40760,47.4668946,17.9040445,2.627366,Bakonybank
718,40956,47.5502393,18.1694103,3.170262,Szakszend
719,41156,46.6342567,16.8410158,2.777427,Pusztaszentlaszlo
720,41157,47.7338768,20.2592411,3.544192,Kal
721,41356,47.693753,19.3848053,3.2915910000000004,Galgamacsa
722,41357,46.3612591,17.7055288,3.379306,Kaposmero
723,41556,48.12218,21.4775144,3.657534,Rakamaz
724,41557,48.2587979,22.068454,3.322839,Doge
725,41756,46.0571305,19.2598668,3.465977,Madaras
726,41757,47.8285516,19.5300976,3.048053,Szirak
727,41956,46.8675023,20.195096,3.320146,Cserkeszolo
728,41957,46.0859355,18.5698349,3.032619,Himeshaza
729,41958,46.6012074,21.0760273,3.4307199999999995,Szabadkigyos
730,42156,47.8303521,19.6767845,3.343999,Jobbagyi
731,42356,46.8546228,16.779390399999997,3.051924,Teskand
732,42357,47.5034563,16.7827241,3.159266,Lovo
733,42358,47.9654436,21.9868073,3.464042,Levelek
734,42359,47.4545349,18.5862386,3.2626880000000003,Felcsut
735,42556,46.6412956,16.7364699,3.009026,Gutorfolde
736,42756,46.7613162,17.1738982,3.111598,Alsopahok
737,42757,46.1261963,19.4715565,2.948902,Csikeria
738,42758,47.8812739,21.993548,3.233757,Pocspetri
739,42956,48.21553170000001,22.142502800000003,3.254306,Pap
740,42957,46.77484929999999,21.4491781,3.3081370000000003,Mehkerek
741,42958,46.40712720000001,17.386339800000002,3.371622,Bohonye
742,43156,47.6420641,20.1873111,3.096215,Boconad
743,43157,48.4030034,20.7324798,3.60874,Szendro
744,43158,48.373781,20.6224508,3.39585,Rudabanya
745,43356,47.597939700000005,17.298739899999998,2.840733,Dor
746,43556,46.8181906,16.992729399999998,2.957128,Nagykapornak
747,43756,47.3223133,16.488697400000003,2.515874,Bozsok
748,43757,47.73343660000001,18.3351245,3.212986,Dunaalmas
749,43758,47.137771,18.2398735,3.2427900000000003,Nadasdladany
750,43956,47.2045882,21.3192277,3.295347,Nagyrabe
751,43957,47.1298676,18.0321042,2.677607,Soly
752,44156,47.9369531,20.4753593,3.268812,Noszvaj
753,44356,47.609256,16.9409446,2.945469,Agyagosszergeny
754,44357,48.0681306,20.630073100000004,3.083503,Bukkszentkereszt
755,44556,47.7748385,20.4815867,3.287354,Szihalom
756,44557,48.0851966,22.6297402,3.130977,Szatmarcseke
757,44558,47.214106,21.3529605,2.952792,Bihartorda
758,44559,46.3416797,20.0415788,3.669689,Szatymaz
759,44756,47.8490107,20.2279112,3.581153,Verpelet
760,44956,46.8693827,17.9045327,2.600973,Szantod
761,45156,47.6979874,18.263462,3.366796,Naszaly
762,45157,47.7954248,19.5955271,3.197005,Palotas
763,45356,46.66759570000001,16.800045800000003,2.8331470000000003,Tofej
764,45357,47.6960516,18.6659862,2.970812,Annavolgy
765,45358,46.0839686,18.1237809,3.101059,Kovagoszolos
766,45556,47.11377879999999,19.0871992,3.080987,Apaj
767,45756,46.8605244,19.8740931,3.3583160000000003,Nyarlorinc
768,45956,47.3649496,20.1653647,3.756864,Jaszladany
769,45957,46.5933335,16.6494169,3.028571,Paka
770,45958,46.1288343,18.6409628,2.960471,Palotabozsok
771,45959,47.97065170000001,22.4582423,3.38507,Tunyogmatolcs
772,45960,47.6751335,19.3656575,2.945961,Vacegres
773,45961,46.5345467,17.9386708,3.1166080000000003,Igal
774,45962,46.2891982,19.7497405,3.401745,Ruzsa
775,46156,47.44127,16.9107962,3.103462,Ivan
776,46157,47.00197410000001,19.9223932,3.262451,Kocser
777,46158,47.292012,21.2259672,3.403121,Barand
778,46159,48.3232066,21.9724499,3.22037,Ricse
779,46556,47.6318338,17.4809501,3.3848910000000005,Rabapatona
780,46557,47.3553415,19.5398939,3.086716,Benye
781,46558,47.72314620000001,18.9892166,3.075182,Pilisszentlaszlo
782,46756,46.816342,19.760173,3.334856,Varosfold
783,46757,46.692195700000006,17.299987100000006,3.194237,Balatonszentgyorgy
784,46758,46.2477218,18.6873621,3.066326,Vardomb
785,46956,46.9933669,17.958808899999994,2.641474,Lovas
786,46957,46.2744086,18.378308800000006,3.368101,Szaszvar
787,46958,46.27690689999999,19.8859953,3.438226,Zakanyszek
788,47156,47.8558382,20.4785002,3.143015,Novaj
789,47357,46.4489547,18.316134,3.081347,Kurd
790,47556,46.4874153,18.954523,3.305996,Batya
791,47756,48.1980342,21.5325344,3.089552,Kenezlo
792,47956,47.8364445,19.237812,2.792392,Keszeg
793,48156,48.0094768,21.1668435,3.465977,Tiszadob
794,48356,47.2677137,20.12777,3.545554,Zagyvarekas
795,48556,46.8727995,18.4477565,3.311118,Deg
796,48756,47.2455037,18.1980235,2.127105,Bakonykuti
797,48956,46.9552227,18.4823562,3.3805730000000005,Kaloz
798,48957,47.2905701,18.2658414,3.294687,Fehervarcsurgo
799,48958,46.4971782,20.0641986,3.361539,Opusztaszer
800,49156,47.3507322,19.6327453,3.31576,Pand
801,49157,47.505322,17.7861413,2.585461,Tarjanpuszta
802,49158,47.5998622,17.0857366,2.960471,Veszkeny
803,49159,46.6473903,18.5279944,2.6404810000000003,Nagyszekely
804,49160,47.391532700000006,20.3925824,3.136721,Tiszasuly
805,49356,46.1047946,18.9279168,3.177248,Batmonostor
806,49357,46.37977070000001,19.6596195,2.876218,Zsana
807,49358,47.2551092,17.728019600000003,3.0766400000000003,Bakonybel
808,49359,47.39177,21.7335185,3.767453,Hosszupalyi
809,49757,47.7445953,19.2145913,3.135768,Vacduka
810,49956,47.4853613,18.0814667,2.759668,Verteskethely
811,49957,46.5084069,18.5871321,3.169674,Kolesd
812,49958,47.5802453,17.752152300000006,3.169674,Gyorsag
813,49959,48.3622273,22.1525798,3.265996,Tiszabezded
814,50156,46.1753439,19.3012323,3.091667,Tatahaza
815,50157,46.3118597,18.7589115,3.378216000000001,Ocseny
816,50158,47.8077185,19.007279800000006,2.980458,Kisoroszi
817,50356,46.7605889,19.7524013,3.214844,Kunszallas
818,50357,47.7636231,18.9110928,3.063333,Domos
819,50556,48.1970929,22.5309278,2.866287,Beregdaroc
820,50557,46.2674624,20.3426345,3.311118,Maroslele
821,50558,47.4934128,18.242078600000003,3.321391,Bokod
822,50559,47.904117600000006,20.5314509,3.306211,Bogacs
823,50560,47.6208911,18.7778879,3.206826,Tinnye
824,50561,46.7402601,18.9695194,3.451018,Bolcske
825,50758,47.9488126,19.1933853,2.857935,Tereske
826,50958,46.1380554,18.1551995,2.97359,Orfu
827,50959,46.4161452,18.9219733,3.219584,Fajsz
828,51158,47.4617917,17.304832100000002,3.306425,Szany
829,51159,46.7347025,21.47905,3.131939,Kotegyan
830,51160,47.5014578,18.1393362,3.2430380000000003,Csaszar
831,51359,46.9156578,17.7236469,2.396199,Dorgicse
832,51360,47.5252219,17.596871399999994,2.927883,Felpec
833,51558,47.9360037,18.8243865,2.892651,Nagyborzsony
834,51758,47.4409524,21.6314977,3.646796,Mikepercs
835,51759,47.105789,18.2499452,3.123525,Jeno
836,51760,48.2353737,21.229904,3.279895,Tallya
837,51761,47.2836305,18.6566197,3.307282,Pazmand
838,51762,47.8169351,19.9332261,3.473049,Gyongyossolymos
839,51763,47.122487,19.9386111,3.629002,Tortel
840,51764,46.6488345,17.924340899999994,3.039017,Andocs
841,51765,46.2746959,18.6359643,2.786752,Szalka
842,51958,47.257864,18.0304856,2.9014580000000003,Tes
843,51959,48.2479618,21.96194280000001,3.203305,Tiszakanyar
844,51960,48.1031244,22.5290514,3.311542,Tarpa
845,51961,46.72254,17.009777399999994,3.245019,Pacsa
846,51962,46.3832444,18.8166969,3.341039,Bogyiszlo
847,51963,46.8044751,18.6854298,3.284431,Alap
848,51964,46.4476173,16.7916533,3.3151300000000004,Becsehely
849,52158,47.1220366,17.7795783,2.828015,Band
850,52159,47.522845200000006,18.6058133,3.067443,Csabdi
851,52160,48.3224482,21.08665,3.385964,Forro
852,52358,46.034232,19.0386915,3.3904050000000003,Gara
853,52558,47.4951901,17.627257800000006,3.094122,Kajarpec
854,52758,48.0379059,19.1711489,3.144885,Dejtar
855,52759,47.2082081,16.8953858,3.2547900000000003,Ikervar
856,52760,47.99747410000001,19.591570800000003,2.570543,Holloko
857,52958,47.70919,17.8711581,3.252853,Nagyszentjanos
858,53158,47.1909035,20.5676271,3.020776,Ormenyes
859,53358,48.1635124,19.6989431,3.264109,Karancskeszi
860,53558,47.2995594,19.4326126,3.2880260000000003,Csevharaszt
861,53559,47.5932256,16.7351763,3.147676,Pereszteg
862,53560,47.08843579999999,18.9263252,3.085291,Makad
863,53561,46.0838489,18.7725538,2.912753,Dunafalva
864,53758,47.3556823,19.5879305,2.788168,Kava
865,53958,47.9400472,22.6491719,3.220631,Jankmajtis
866,54158,47.276735,17.9050628,3.082426,Nagyesztergar
867,54159,47.2057033,16.829804100000004,2.898725,Pecol
868,54358,46.5640794,18.61857310000001,3.082785,Kajdacs
869,54558,46.3535065,17.9868705,3.00561,Mosdos
870,54758,47.6467776,18.6380888,2.772322,Epol
871,54759,46.8953678,17.3381835,2.509202,Uzsa
872,54760,46.3985503,16.7974625,3.05576,Totszerdahely
873,54761,48.1657718,20.3738354,2.925828,Csokvaomany
874,55158,47.5222439,20.2464747,2.607455,Jaszivany
875,55159,46.0063396,18.042124800000003,2.89487,Szabadszentkiraly
876,55160,46.4186126,19.8387567,3.219584,Csolyospalos
877,55358,47.9808396,21.7990918,3.542577,Nyirpazony
878,55359,46.4887323,17.0516176,3.055378,Nagyrecse
879,55360,47.8393251,19.3554001,2.9041740000000003,Nogradsap
880,55361,47.04161060000001,18.649821600000006,3.521792,Sarosd
881,55362,47.0660103,18.1734324,2.70415,Kungos
882,55558,46.9943177,18.2443158,3.481299,Lepseny
883,55559,47.37184570000001,20.0911454,3.535547,Jaszalsoszentgyorgy
884,55758,46.6260581,18.6066341,2.969416,Sarszentlorinc
885,55958,48.038167,18.9139865,2.928396,Bernecebarati
886,55959,47.8848223,19.5450988,3.320354,Bujak
887,56158,46.8666921,18.7749966,3.133858,Nagykaracsony
888,56159,48.0374052,19.5304259,3.244772,Rimoc
889,56160,47.6012001,19.6954291,3.4734870000000004,Boldog
890,56161,47.59191989999999,18.6641826,3.055378,Szomor
891,56162,46.8200875,19.2395832,3.357554,Fulopszallas
892,56163,47.85711420000001,20.6783222,3.185259,Mezonyarad
893,56358,48.176668,20.2541957,3.566555,Arlo
894,56359,47.0333646,21.2948743,3.244524,Csokmo
895,56558,47.9508763,19.7443174,3.265761,Tar
896,56958,46.305546,18.132263,3.037426,Vasarosdombo
897,57158,46.6706884,20.599598,3.55084,Gadoros
898,57358,47.8024259,19.2513708,3.194237,Penc
899,57359,46.003599,18.5508466,2.862728,Babarc
900,57558,47.6633891,18.4449341,3.198657,Tardos
901,57758,48.2827761,21.4490584,3.225568,Tolcsva
902,57759,47.14606989999999,17.654097600000004,3.144263,Varoslod
903,57958,48.0678349,21.7986929,3.675412,Kemecse
904,58158,46.8083398,21.3813249,3.174641,Sarkadkeresztur
905,58159,47.6505062,17.9196468,3.201124,Bana
906,58358,47.5220313,19.7558396,3.274389,Szentlorinckata
907,58558,46.6055398,17.6286333,3.203305,Oreglak
908,58559,46.8034945,20.1973333,3.021189,Szeleveny
909,58758,47.7357694,18.3654526,3.124178,Neszmely
910,58759,47.8647873,18.872066600000004,2.960471,Marianosztra
911,58958,46.9551435,17.7864493,2.70927,Pecsely
912,59358,47.4594684,20.2167801,3.71307,Jaszkiser
913,59359,46.4631696,19.611278,2.9703470000000003,Harkakotony
914,59360,47.322178,19.400671,3.278525,Vasad
915,59361,47.8824619,22.5682954,3.404492,Porcsalma
916,59362,47.3563896,18.2757791,3.117603,Csokako
917,59363,48.4620099,21.8583845,3.286007,Rad
918,59558,48.0711901,20.9770518,3.533645,Hernadnemeti
919,59559,46.9392057,17.7591997,2.342423,Vaszoly
920,59560,46.7592756,16.6812859,2.885361,Becsvolgye
921,59561,47.6535146,19.4384419,3.339849,Domony
922,59562,47.39040720000001,21.4750896,3.482588,Hajduszovat
923,59758,48.1149173,21.8778149,3.2869050000000004,Kek
924,59959,48.030817,21.2366013,3.34811,Tiszadada
925,60158,46.42201770000001,16.803043300000002,2.919601,Totszentmarton
926,60159,48.0103225,20.6887124,3.216957,Kisgyor
927,60358,46.4591053,20.9017461,3.052694,Nagybanhegyes
928,60558,47.6905324,16.5137872,3.338058,Agfalva
929,60559,47.6401697,17.0749299,2.932474,Osli
930,60560,46.3613481,16.8755522,3.244772,Murakeresztur
931,60561,46.58345170000001,20.4811682,3.4895370000000003,Nagymagocs
932,60562,46.6888994,19.6821439,3.448552,Bugac
933,60758,48.3360251,21.5288015,2.795185,Hercegkut
934,60759,47.9234507,20.0304804,3.2931410000000003,Parad
935,60760,47.3744031,18.579658,3.241796,Vertesacsa
936,60761,46.9602484,18.3851659,3.370328,Kislang
937,60762,46.62023789999999,17.7625713,2.858537,Gamas
938,60958,46.5496529,19.9849026,3.170262,Pusztaszer
939,60959,47.7238977,20.0267964,3.4835870000000004,Karacsond
940,60960,46.140978,18.116744,2.767898,Abaliget
941,61158,47.0202933,18.2122159,3.124504,Balatonfokajar
942,61159,48.1936633,20.1316376,2.494155,Kissikator
943,61358,46.92174,21.4861925,3.214579,Zsadany
