CityId,CityName,Latitude,Longitude,PopLog
24753,Janoshaza,47.1198765,17.1642699,3.3803919999999996
24951,Letavertes,47.3853112,21.8764089,3.850646
24952,Pilismarot,47.7848591,18.8747292,3.326336
25151,Kotaj,48.0478876,21.709878,3.6562900000000003
25152,Szabadbattyan,47.1177414,18.3677694,3.655619
25351,Gyongyostarjan,47.81173560000001,19.8668338,3.390935
25352,Gyorzamoly,47.7404316,17.578841699999998,3.4117879999999996
25353,Kunsziget,47.7393981,17.5152083,3.09899
25354,Iregszemcse,46.6930094,18.183599,3.409764
25551,Nyirtelek,48.0102668,21.6314008,3.8314220000000003
25552,Leanyvar,47.6816948,18.7710262,3.2365369999999998
25553,Nagykozar,46.065583200000006,18.3197191,3.284882
25554,Somberek,46.08085139999999,18.6599695,3.144263
25751,Tiszavarkony,47.0675873,20.1772149,3.183555
25752,Roszke,46.18724270000001,20.0354983,3.5018800000000003
25951,Seregelyes,47.111616999999995,18.578554999999998,3.6589650000000002
25952,Romhany,47.9215061,19.2590383,3.342225
26151,Bukkabrany,47.8877699,20.6834042,3.192567
26152,Szilvasvarad,48.1033386,20.3871297,3.220108
26351,Rajka,47.997068,17.1960871,3.408749
26352,Biharkeresztes,47.1313432,21.7191678,3.589726
26551,Abda,47.6976818,17.5409829,3.505286
26751,Palhaza,48.471582399999996,21.5110813,3.0
26951,Vachartyan,47.72700560000001,19.2537343,3.260071
26952,Mosonszentmiklos,47.7286866,17.4271186,3.3583160000000003
26953,Dunakiliti,47.9661325,17.288256699999998,3.268812
27151,Kony,47.6316029,17.3601631,3.417139
27351,Mandok,48.32214620000001,22.1901309,3.622007
27551,Martely,46.468773,20.238383,3.133219
27552,Jakabszallas,46.7613525,19.5989418,3.420121
27553,Tuzser,48.3434133,22.118663,3.518646
27554,Tapiosag,47.39924370000001,19.6303259,3.417472
27555,Beloiannisz,47.182134399999995,18.825404100000004,3.0413930000000002
27751,Ganna,47.2313133,17.527836699999998,2.385606
27951,Kunfeherto,46.362396,19.4132799,3.3040599999999998
27952,Demecser,48.1136996,21.9252073,3.631444
27953,Hereg,47.6464326,18.5116592,2.997386
27954,Gyorujfalu,47.72119470000001,17.608175600000006,3.1972810000000003
28151,Som,46.8076371,18.1397468,2.832509
28152,Baktaloranthaza,47.99942070000001,22.0793592,3.6336699999999995
28153,Ketegyhaza,46.5455442,21.1856277,3.602819
28154,Csabrendek,47.0131804,17.2895632,3.47261
28155,Petervasara,48.0190139,20.0985669,3.3916410000000003
28351,Szomod,47.6824922,18.3423516,3.3209769999999996
28352,Sarretudvari,47.2392356,21.189538100000004,3.4394910000000003
28353,Level,47.8930868,17.1999042,3.2496869999999998
28354,Hidas,46.2584081,18.4965098,3.304706
28551,Madocsa,46.6880707,18.9566974,3.2743889999999998
28552,Nagycenk,47.6034133,16.697743300000006,3.2915910000000004
28553,Lovasbereny,47.3031905,18.5628926,3.4263489999999996
28554,Biharnagybajom,47.2123973,21.2285194,3.436322
28555,Rackeresztur,47.272830600000006,18.835303,3.5199589999999996
28751,Bata,46.1285751,18.7749107,3.2284
28752,Turje,46.9841918,17.104588500000002,3.2174840000000002
28753,Peteri,47.3880659,19.4107817,3.3426199999999997
28951,Forraskut,46.3660316,19.9093047,3.3684730000000003
28952,Vaszar,47.4024091,17.5160785,3.160168
28953,Hegyko,47.62170310000001,16.7940826,3.1476759999999997
29151,Gavavencsello,48.161011,21.5934119,3.525304
29551,Arnot,48.1338948,20.8592384,3.4055169999999997
29552,Taborfalva,47.104349,19.4828926,3.519303
29553,Dag,47.662155600000006,18.7200529,2.972203
29554,Kelebia,46.1973923,19.6058436,3.412124
29555,Sirok,47.9308649,20.1957821,3.266232
29556,Bakonyszombathely,47.4763525,17.9594079,3.1525939999999997
29557,Kakasd,46.3462709,18.5927004,3.204933
29558,Fertorakos,47.716211,16.6527401,3.331225
29559,Alsomocsolad,46.3130764,18.245006399999998,2.5171959999999998
29560,Vertesszolos,47.6206061,18.3813459,3.500511
29951,Balastya,46.42075850000001,20.0140509,3.534407
29952,Nova,46.6851951,16.677948699999998,2.913284
29953,Poroszlo,47.6435536,20.6560717,3.4337699999999995
29954,Tevel,46.41248,18.4555663,3.163758
29955,Szendehely,47.8553893,19.1049747,3.1625650000000003
29956,Pincehely,46.6820239,18.4398335,3.35526
29957,Kaba,47.3576246,21.2742641,3.7732010000000002
29958,Fenyeslitke,48.2709162,22.0990803,3.371068
30151,Ocsod,46.9012341,20.3897025,3.505014
30152,Gyongyospata,47.8146817,19.7903391,3.393049
30153,Mezokeresztes,47.829883,20.6922479,3.5801260000000004
30154,Gorcsony,45.9696057,18.1354282,3.2208919999999996
30155,Besnyo,47.1915588,18.7935179,3.2501759999999997
30351,Mezoszilas,46.81583610000001,18.4749938,3.315551
30352,Eloszallas,46.8316103,18.8219252,3.33965
30353,Nagyoroszi,48.0038821,19.0913026,3.319522
30354,Csor,47.204993,18.2569467,3.262925
30355,Hogyesz,46.4956982,18.4188957,3.458789
30356,Kunagota,46.4233892,21.0489809,3.4080699999999995
30551,Beremend,45.7847076,18.4345572,3.4139699999999995
30552,Pitvaros,46.32130120000001,20.7361518,3.1274290000000002
30553,Apatfalva,46.1768429,20.5746455,3.468495
30554,Hortobagy,47.5826139,21.1525371,3.172311
30555,Kecsked,47.524018100000006,18.3076032,3.2893660000000002
31151,Nyul,47.5899223,17.6891435,3.6304279999999998
31152,Balatonakali,46.8830854,17.7518613,2.7972669999999997
31153,Vertessomlo,47.5111685,18.365137,3.125807
31353,Aba,47.0292178,18.5216608,3.6645480000000004
31551,Besenyszog,47.2960008,20.257149,3.527888
31552,Sojtor,46.6700808,16.8536814,3.177825
31553,Gyenesdias,46.7725171,17.286004100000003,3.5705430000000002
31554,Ostoros,47.8669963,20.4288434,3.426511
31555,Pusztavam,47.4293464,18.227975,3.382557
31751,Tiszapuspoki,47.2145342,20.3172973,3.302114
31752,Somogyvamos,46.568951299999995,17.6828598,2.9020029999999997
31951,Szentkiraly,46.9212567,19.9194732,3.2878019999999997
32151,Apc,47.796349600000006,19.6916338,3.406881
32551,Karancsbereny,48.1837308,19.7452275,2.959518
32552,Balatonbereny,46.710836,17.3193203,3.062958
32553,Foldeak,46.3193648,20.493784100000006,3.480725
32554,Nagybaracska,46.0429521,18.9054826,3.338656
32954,Markaz,47.8266709,20.0547595,3.242541
32955,Hort,47.689575,19.7826055,3.5595480000000004
32956,Bajna,47.6553343,18.598620800000006,3.2778379999999996
32957,Kophaza,47.63840560000001,16.6431637,3.321391
32958,Kunbaja,46.0882993,19.4240758,3.171726
33154,Borsodnadasd,48.1225672,20.2453048,3.478133
33156,Szirmabesenyo,48.15406420000001,20.7959687,3.63789
33354,Tengelic,46.5319473,18.7108467,3.352954
33554,Jaszszentlaszlo,46.5679444,19.7603182,3.3905819999999998
33754,Alcsutdoboz,47.4255086,18.6030614,3.160168
33756,Mocsa,47.6692513,18.181483,3.323871
33757,Villanykovesd,45.8805828,18.425254199999998,2.4424799999999998
33956,Keszu,46.0170456,18.1912934,3.108565
33957,Bacsborsod,46.09740220000001,19.1583982,3.077731
33958,Erdokurt,47.771907899999995,19.4646973,2.736397
34156,Szentmartonkata,47.4440884,19.6916458,3.69443
34157,Ujlengyel,47.2322939,19.444332,3.2380459999999998
34158,Valko,47.5641727,19.5100231,3.402089
34357,Galgagyork,47.7406871,19.3752627,3.019532
34359,Cered,48.1445255,19.967072299999998,3.025306
34360,Kesztolc,47.7130784,18.7975059,3.426186
34361,Magyarbanhegyes,46.4552631,20.9642866,3.3754809999999997
34362,Pusztafoldvar,46.5315946,20.8060399,3.230449
34363,Borcs,47.6850359,17.5007155,3.11059
34364,Bekecs,48.1515919,21.1711437,3.3785800000000004
34556,Bagyogszovat,47.5834947,17.367538699999994,3.108565
34557,Csakanydoroszlo,46.9752457,16.5046293,3.2380459999999998
34558,Egerszalok,47.87023350000001,20.3238326,3.2755419999999997
34559,Bokony,47.7322591,21.7524577,3.500785
34560,Csavoly,46.194385,19.1441018,3.2567180000000002
34561,Biharugra,46.9689132,21.595087399999997,2.923762
34756,Miske,46.4423649,19.0320713,3.21906
34757,Pazmandfalu,47.569642200000004,17.7839964,2.9881130000000002
34758,Kisgyalan,46.4238338,17.9774717,2.287802
34956,Harka,47.6342337,16.602306,3.283075
34957,Derekegyhaz,46.58214520000001,20.3559703,3.202761
35156,Egyek,47.6314647,20.8881462,3.689753
35356,Nemesvamos,47.0548638,17.8718258,3.4007110000000003
35357,Majs,45.9087344,18.600301,2.972666
35358,Vemend,46.1569155,18.6172563,3.164947
35556,Csenger,47.8363678,22.6794652,3.674861
35557,Csakbereny,47.3488619,18.3285962,3.072618
35558,Ecsed,47.7326559,19.772143,3.504199
35756,Lengyeltoti,46.6671072,17.641103899999994,3.508799
35956,Kaptalanfa,47.0658851,17.344129199999998,2.917506
35957,Tiszacsege,47.69754810000001,20.9935969,3.651375
36156,Gorbehaza,47.8188298,21.2379579,3.3805730000000005
36157,Csany,47.6473605,19.830145,3.3432120000000003
36158,Nyiracsad,47.6021228,21.9722891,3.5755339999999998
36356,Tiszaroff,47.3979955,20.438295,3.181844
36556,Belapatfalva,48.052978,20.348536300000006,3.476542
36557,Alsoors,46.98826629999999,17.9770715,3.168498
36558,Felsoszentmarton,45.8522747,17.705455,2.944976
36559,Szabadegyhaza,47.0767634,18.6924831,3.3360589999999997
36756,Jaszkarajeno,47.0537807,20.0683316,3.425208
36757,Otteveny,47.7250055,17.4885276,3.4676080000000002
36758,Jaszboldoghaza,47.36933610000001,19.9970587,3.2000290000000002
36759,Ikreny,47.6528383,17.5236747,3.2567180000000002
36760,Nagyharsany,45.847418,18.3998265,3.1959
36761,Abaujszanto,48.278706,21.1855002,3.4896769999999995
36956,Hercegszanto,45.950602,18.93584,3.273927
37156,Nagyecsed,47.8626738,22.3870647,3.7811809999999997
37157,Sarszentmihaly,47.1543829,18.3263027,3.4860050000000005
37158,Kallosemjen,47.858813700000006,21.93851350000001,3.5550940000000004
37356,Darany,45.9814198,17.5889964,2.956649
37357,Csengod,46.71259860000001,19.273494600000006,3.3053510000000004
37556,Balatonszabadi,46.8913312,18.133571,3.470704
37756,Gyarmat,47.4634405,17.488777300000002,3.0806259999999996
37757,Tapioszolos,47.2958317,19.8339025,3.464489
37956,Onga,48.1207157,20.9129384,3.6789730000000005
38156,Nagylengyel,46.778581,16.7633768,2.70757
38157,Ketsoprony,46.7191754,20.883979,3.154728
38158,Geresdlak,46.1083102,18.527004,2.887054
38159,Orgovany,46.7522776,19.473504,3.512551
38160,Balatongyorok,46.7616172,17.3504857,3.046495
38161,Dubicsany,48.2844206,20.4910842,2.454845
38356,Bakonyszentlaszlo,47.3907437,17.804337399999994,3.231215
38357,Karancslapujto,48.1526888,19.736084100000006,3.414137
38358,Farad,47.606276,17.201935100000004,3.2846559999999996
38359,Danszentmiklos,47.20773060000001,19.5561129,3.476542
38360,Felsonana,46.4672701,18.528759,2.761176
38361,Hollohaza,48.54166,21.412621899999998,2.91698
38362,Marko,47.1211315,17.814413300000005,3.082426
38556,Nyirmada,48.067926,22.1877049,3.6777889999999998
38557,Bocs,48.0385461,20.9716444,3.439964
38756,Gyorladamer,47.7535231,17.5634287,3.2103189999999997
38758,Somogyvar,46.5798816,17.6523745,3.271609
38956,Nyirlugos,47.6920499,22.0417654,3.431525
38960,Okany,46.89751029999999,21.3494563,3.406029
38961,Bakonycsernye,47.3194796,18.085004,3.4909410000000003
39156,Davod,45.99643070000001,18.9227327,3.2846559999999996
39157,Felsopeteny,47.88909,19.198011,2.79796
39158,Szigetujfalu,47.2332083,18.9235417,3.300378
39159,Szentgal,47.1125816,17.7351064,3.427486
39160,Gerjen,46.493611,18.9032424,3.0788189999999998
39161,Felsotarkany,47.9720171,20.4143577,3.5260809999999996
39162,Doboz,46.7344029,21.2413729,3.6198230000000002
39356,Regoly,46.5786721,18.3904744,3.042969
39357,Notincs,47.8821597,19.1404797,3.031409
39358,Sarud,47.5884589,20.5967429,3.0515380000000003
39556,Katymar,46.0345287,19.2098709,3.3138669999999997
39557,Kolcse,48.0511713,22.7158081,3.099335
39756,Vaja,47.9990668,22.1715133,3.5496160000000003
39958,Csanadpalota,46.2440484,20.723398,3.472464
39959,Helvecia,46.8373932,19.6212831,3.6526330000000002
39960,Boldva,48.217181,20.7884169,3.367542
40156,Liter,47.099915,18.0076,3.310481
40157,Ferencszallas,46.2168385,20.3528445,2.788875
40356,Nagyvazsony,46.9835252,17.698486399999997,3.2511509999999997
40556,Csemo,47.1183779,19.697672,3.6317480000000004
40756,Recsk,47.9356893,20.1103528,3.424228
40757,Bak,46.7306266,16.845582399999998,3.2214139999999998
40758,Gyorszemere,47.5528273,17.562254,3.5063699999999995
40759,Tatarszentgyorgy,47.0823354,19.3694988,3.295347
40760,Bakonybank,47.4668946,17.9040445,2.627366
40956,Szakszend,47.5502393,18.1694103,3.1702619999999997
41156,Pusztaszentlaszlo,46.6342567,16.8410158,2.777427
41157,Kal,47.7338768,20.2592411,3.544192
41356,Galgamacsa,47.693753,19.3848053,3.2915910000000004
41357,Kaposmero,46.3612591,17.7055288,3.3793059999999997
41556,Rakamaz,48.12218,21.4775144,3.6575339999999996
41557,Doge,48.2587979,22.068454,3.322839
41756,Madaras,46.0571305,19.2598668,3.4659769999999996
41757,Szirak,47.8285516,19.5300976,3.048053
41956,Cserkeszolo,46.8675023,20.195096,3.320146
41957,Himeshaza,46.0859355,18.5698349,3.032619
41958,Szabadkigyos,46.6012074,21.0760273,3.4307199999999995
42156,Jobbagyi,47.8303521,19.6767845,3.3439989999999997
42356,Teskand,46.854622799999994,16.779390399999997,3.051924
42357,Lovo,47.5034563,16.7827241,3.159266
42358,Levelek,47.9654436,21.9868073,3.4640419999999996
42359,Felcsut,47.4545349,18.5862386,3.2626880000000003
42556,Gutorfolde,46.6412956,16.7364699,3.009026
42756,Alsopahok,46.7613162,17.1738982,3.111598
42757,Csikeria,46.1261963,19.471556500000002,2.948902
42758,Pocspetri,47.8812739,21.993548,3.2337569999999998
42956,Pap,48.21553170000001,22.142502800000003,3.254306
42957,Mehkerek,46.77484929999999,21.4491781,3.3081370000000003
42958,Bohonye,46.40712720000001,17.386339800000002,3.371622
43156,Boconad,47.6420641,20.1873111,3.096215
43157,Szendro,48.403003399999996,20.7324798,3.60874
43158,Rudabanya,48.373781,20.6224508,3.39585
43356,Dor,47.597939700000005,17.298739899999998,2.840733
43556,Nagykapornak,46.8181906,16.992729399999998,2.957128
43756,Bozsok,47.3223133,16.488697400000003,2.515874
43757,Dunaalmas,47.73343660000001,18.3351245,3.212986
43758,Nadasdladany,47.137771,18.2398735,3.2427900000000003
43956,Nagyrabe,47.2045882,21.3192277,3.295347
43957,Soly,47.1298676,18.0321042,2.677607
44156,Noszvaj,47.9369531,20.4753593,3.268812
44356,Agyagosszergeny,47.609256,16.9409446,2.9454689999999997
44357,Bukkszentkereszt,48.0681306,20.630073100000004,3.083503
44556,Szihalom,47.7748385,20.4815867,3.287354
44557,Szatmarcseke,48.0851966,22.6297402,3.130977
44558,Bihartorda,47.214106,21.352960500000002,2.9527919999999996
44559,Szatymaz,46.3416797,20.0415788,3.669689
44756,Verpelet,47.8490107,20.2279112,3.581153
44956,Szantod,46.8693827,17.9045327,2.6009729999999998
45156,Naszaly,47.6979874,18.263462,3.366796
45157,Palotas,47.7954248,19.5955271,3.197005
45356,Tofej,46.66759570000001,16.800045800000003,2.8331470000000003
45357,Annavolgy,47.6960516,18.6659862,2.970812
45358,Kovagoszolos,46.0839686,18.1237809,3.1010590000000002
45556,Apaj,47.11377879999999,19.0871992,3.080987
45756,Nyarlorinc,46.8605244,19.8740931,3.3583160000000003
45956,Jaszladany,47.3649496,20.1653647,3.7568639999999998
45957,Paka,46.5933335,16.6494169,3.028571
45958,Palotabozsok,46.1288343,18.6409628,2.960471
45959,Tunyogmatolcs,47.97065170000001,22.4582423,3.38507
45960,Vacegres,47.6751335,19.3656575,2.945961
45961,Igal,46.5345467,17.9386708,3.1166080000000003
45962,Ruzsa,46.2891982,19.7497405,3.4017449999999996
46156,Ivan,47.44127,16.9107962,3.103462
46157,Kocser,47.00197410000001,19.9223932,3.262451
46158,Barand,47.292012,21.2259672,3.403121
46159,Ricse,48.3232066,21.9724499,3.22037
46556,Rabapatona,47.6318338,17.4809501,3.3848910000000005
46557,Benye,47.3553415,19.5398939,3.086716
46558,Pilisszentlaszlo,47.72314620000001,18.9892166,3.075182
46756,Varosfold,46.816342,19.760173,3.334856
46757,Balatonszentgyorgy,46.692195700000006,17.299987100000006,3.1942369999999998
46758,Vardomb,46.2477218,18.6873621,3.0663259999999997
46956,Lovas,46.9933669,17.958808899999994,2.641474
46957,Szaszvar,46.2744086,18.378308800000006,3.3681010000000002
46958,Zakanyszek,46.27690689999999,19.8859953,3.4382260000000002
47156,Novaj,47.8558382,20.4785002,3.143015
47357,Kurd,46.4489547,18.316134,3.081347
47556,Batya,46.4874153,18.954523,3.305996
47756,Kenezlo,48.1980342,21.5325344,3.089552
47956,Keszeg,47.8364445,19.237811999999998,2.792392
48156,Tiszadob,48.0094768,21.1668435,3.4659769999999996
48356,Zagyvarekas,47.2677137,20.12777,3.545554
48556,Deg,46.8727995,18.4477565,3.311118
48756,Bakonykuti,47.2455037,18.198023499999998,2.127105
48956,Kaloz,46.9552227,18.4823562,3.3805730000000005
48957,Fehervarcsurgo,47.2905701,18.2658414,3.294687
48958,Opusztaszer,46.4971782,20.0641986,3.361539
49156,Pand,47.3507322,19.6327453,3.31576
49157,Tarjanpuszta,47.505322,17.7861413,2.585461
49158,Veszkeny,47.5998622,17.0857366,2.960471
49159,Nagyszekely,46.6473903,18.5279944,2.6404810000000003
49160,Tiszasuly,47.391532700000006,20.3925824,3.136721
49356,Batmonostor,46.1047946,18.9279168,3.177248
49357,Zsana,46.37977070000001,19.6596195,2.876218
49358,Bakonybel,47.2551092,17.728019600000003,3.0766400000000003
49359,Hosszupalyi,47.39177,21.7335185,3.7674529999999997
49757,Vacduka,47.7445953,19.2145913,3.135768
49956,Verteskethely,47.4853613,18.0814667,2.759668
49957,Kolesd,46.5084069,18.5871321,3.169674
49958,Gyorsag,47.5802453,17.752152300000006,3.169674
49959,Tiszabezded,48.3622273,22.1525798,3.265996
50156,Tatahaza,46.1753439,19.3012323,3.0916669999999997
50157,Ocseny,46.3118597,18.7589115,3.3782160000000006
50158,Kisoroszi,47.8077185,19.007279800000006,2.980458
50356,Kunszallas,46.7605889,19.7524013,3.214844
50357,Domos,47.7636231,18.9110928,3.063333
50556,Beregdaroc,48.1970929,22.5309278,2.866287
50557,Maroslele,46.2674624,20.3426345,3.311118
50558,Bokod,47.493412799999994,18.242078600000003,3.321391
50559,Bogacs,47.904117600000006,20.5314509,3.3062110000000002
50560,Tinnye,47.6208911,18.7778879,3.206826
50561,Bolcske,46.7402601,18.9695194,3.451018
50758,Tereske,47.9488126,19.1933853,2.857935
50958,Orfu,46.1380554,18.1551995,2.97359
50959,Fajsz,46.4161452,18.9219733,3.2195840000000002
51158,Szany,47.4617917,17.304832100000002,3.306425
51159,Kotegyan,46.7347025,21.47905,3.131939
51160,Csaszar,47.5014578,18.1393362,3.2430380000000003
51359,Dorgicse,46.9156578,17.7236469,2.396199
51360,Felpec,47.5252219,17.596871399999994,2.927883
51558,Nagyborzsony,47.9360037,18.8243865,2.892651
51758,Mikepercs,47.4409524,21.6314977,3.6467959999999997
51759,Jeno,47.105789,18.2499452,3.123525
51760,Tallya,48.2353737,21.229904,3.279895
51761,Pazmand,47.2836305,18.6566197,3.307282
51762,Gyongyossolymos,47.8169351,19.9332261,3.4730489999999996
51763,Tortel,47.122487,19.9386111,3.629002
51764,Andocs,46.6488345,17.924340899999994,3.039017
51765,Szalka,46.2746959,18.6359643,2.786752
51958,Tes,47.257864,18.030485600000002,2.9014580000000003
51959,Tiszakanyar,48.2479618,21.96194280000001,3.203305
51960,Tarpa,48.1031244,22.5290514,3.3115419999999998
51961,Pacsa,46.72254,17.009777399999994,3.2450189999999997
51962,Bogyiszlo,46.3832444,18.8166969,3.341039
51963,Alap,46.8044751,18.6854298,3.2844309999999997
51964,Becsehely,46.4476173,16.7916533,3.3151300000000004
52158,Band,47.1220366,17.7795783,2.828015
52159,Csabdi,47.522845200000006,18.6058133,3.067443
52160,Forro,48.3224482,21.08665,3.385964
52358,Gara,46.034232,19.038691500000002,3.3904050000000003
52558,Kajarpec,47.4951901,17.627257800000006,3.094122
52758,Dejtar,48.0379059,19.1711489,3.144885
52759,Ikervar,47.2082081,16.8953858,3.2547900000000003
52760,Holloko,47.99747410000001,19.591570800000003,2.5705430000000002
52958,Nagyszentjanos,47.70919,17.8711581,3.252853
53158,Ormenyes,47.1909035,20.5676271,3.0207759999999997
53358,Karancskeszi,48.1635124,19.6989431,3.264109
53558,Csevharaszt,47.2995594,19.4326126,3.2880260000000003
53559,Pereszteg,47.5932256,16.7351763,3.1476759999999997
53560,Makad,47.08843579999999,18.9263252,3.085291
53561,Dunafalva,46.0838489,18.7725538,2.912753
53758,Kava,47.3556823,19.5879305,2.788168
53958,Jankmajtis,47.9400472,22.6491719,3.220631
54158,Nagyesztergar,47.276735,17.9050628,3.082426
54159,Pecol,47.205703299999996,16.829804100000004,2.898725
54358,Kajdacs,46.5640794,18.618573100000006,3.082785
54558,Mosdos,46.3535065,17.9868705,3.00561
54758,Epol,47.6467776,18.638088800000002,2.772322
54759,Uzsa,46.8953678,17.3381835,2.509202
54760,Totszerdahely,46.3985503,16.7974625,3.05576
54761,Csokvaomany,48.1657718,20.3738354,2.925828
55158,Jaszivany,47.5222439,20.2464747,2.607455
55159,Szabadszentkiraly,46.006339600000004,18.042124800000003,2.89487
55160,Csolyospalos,46.4186126,19.8387567,3.2195840000000002
55358,Nyirpazony,47.9808396,21.7990918,3.5425769999999996
55359,Nagyrecse,46.4887323,17.0516176,3.0553779999999997
55360,Nogradsap,47.839325099999996,19.3554001,2.9041740000000003
55361,Sarosd,47.04161060000001,18.649821600000006,3.521792
55362,Kungos,47.066010299999995,18.1734324,2.70415
55558,Lepseny,46.9943177,18.2443158,3.481299
55559,Jaszalsoszentgyorgy,47.37184570000001,20.0911454,3.535547
55758,Sarszentlorinc,46.6260581,18.6066341,2.969416
55958,Bernecebarati,48.038167,18.9139865,2.9283959999999998
55959,Bujak,47.8848223,19.5450988,3.320354
56158,Nagykaracsony,46.8666921,18.7749966,3.133858
56159,Rimoc,48.0374052,19.5304259,3.244772
56160,Boldog,47.6012001,19.6954291,3.4734870000000004
56161,Szomor,47.59191989999999,18.6641826,3.0553779999999997
56162,Fulopszallas,46.8200875,19.2395832,3.357554
56163,Mezonyarad,47.85711420000001,20.6783222,3.185259
56358,Arlo,48.176668,20.2541957,3.566555
56359,Csokmo,47.0333646,21.2948743,3.244524
56558,Tar,47.9508763,19.7443174,3.265761
56958,Vasarosdombo,46.305546,18.132263000000002,3.037426
57158,Gadoros,46.6706884,20.599598,3.55084
57358,Penc,47.8024259,19.2513708,3.1942369999999998
57359,Babarc,46.003599,18.5508466,2.8627279999999997
57558,Tardos,47.6633891,18.4449341,3.198657
57758,Tolcsva,48.2827761,21.4490584,3.225568
57759,Varoslod,47.14606989999999,17.654097600000004,3.144263
57958,Kemecse,48.0678349,21.7986929,3.675412
58158,Sarkadkeresztur,46.8083398,21.3813249,3.174641
58159,Bana,47.6505062,17.9196468,3.201124
58358,Szentlorinckata,47.5220313,19.7558396,3.2743889999999998
58558,Oreglak,46.6055398,17.6286333,3.203305
58559,Szeleveny,46.8034945,20.1973333,3.021189
58758,Neszmely,47.7357694,18.3654526,3.1241779999999997
58759,Marianosztra,47.864787299999996,18.872066600000004,2.960471
58958,Pecsely,46.9551435,17.7864493,2.70927
59358,Jaszkiser,47.4594684,20.2167801,3.7130699999999996
59359,Harkakotony,46.4631696,19.611278,2.9703470000000003
59360,Vasad,47.322178,19.400671,3.278525
59361,Porcsalma,47.8824619,22.5682954,3.404492
59362,Csokako,47.3563896,18.2757791,3.117603
59363,Rad,48.4620099,21.8583845,3.286007
59558,Hernadnemeti,48.0711901,20.9770518,3.533645
59559,Vaszoly,46.9392057,17.7591997,2.342423
59560,Becsvolgye,46.7592756,16.6812859,2.885361
59561,Domony,47.6535146,19.4384419,3.3398489999999996
59562,Hajduszovat,47.39040720000001,21.4750896,3.482588
59758,Kek,48.1149173,21.8778149,3.2869050000000004
59959,Tiszadada,48.030817,21.2366013,3.3481099999999997
60158,Totszentmarton,46.42201770000001,16.803043300000002,2.9196009999999997
60159,Kisgyor,48.0103225,20.6887124,3.216957
60358,Nagybanhegyes,46.4591053,20.9017461,3.052694
60558,Agfalva,47.6905324,16.5137872,3.338058
60559,Osli,47.6401697,17.0749299,2.932474
60560,Murakeresztur,46.3613481,16.8755522,3.244772
60561,Nagymagocs,46.58345170000001,20.4811682,3.4895370000000003
60562,Bugac,46.6888994,19.6821439,3.448552
60758,Hercegkut,48.3360251,21.5288015,2.795185
60759,Parad,47.9234507,20.0304804,3.2931410000000003
60760,Vertesacsa,47.3744031,18.579658,3.241796
60761,Kislang,46.9602484,18.3851659,3.3703279999999998
60762,Gamas,46.62023789999999,17.7625713,2.858537
60958,Pusztaszer,46.5496529,19.9849026,3.1702619999999997
60959,Karacsond,47.7238977,20.0267964,3.4835870000000004
60960,Abaliget,46.140978000000004,18.116744,2.7678979999999997
61158,Balatonfokajar,47.0202933,18.2122159,3.124504
61159,Kissikator,48.1936633,20.1316376,2.494155
61358,Zsadany,46.92174,21.4861925,3.214579
61558,Balatonudvari,46.9054215,17.804820199999995,2.49693
61559,Nyirabrany,47.5494817,22.0207822,3.563125
61758,Kiszombor,46.1889728,20.4270576,3.576572
61958,Balatonendred,46.8362401,17.976594199999994,3.1267810000000003
61959,Bodrogolaszi,48.28765070000001,21.5176284,2.9454689999999997
61960,Segesd,46.353170500000004,17.3472113,3.391112
61961,Tiszaderzs,47.5130513,20.642349,3.019532
61962,Szentpeterur,46.7583841,17.038396399999996,3.019947
61963,Nagybereny,46.7982528,18.163997100000003,3.129368
62158,Furta,47.127639200000004,21.4552143,3.0553779999999997
62159,Alattyan,47.4256813,20.0475867,3.322426
62358,Nagyrede,47.76548820000001,19.8503473,3.490099
62558,Kehidakustany,46.842999400000004,17.0943015,3.042969
62758,Ersekhalma,46.3482313,19.1226887,2.804821
62958,Cigand,48.2615593,21.8888754,3.4284589999999997
63158,Koronco,47.5973773,17.529815600000006,3.3077099999999997
63159,Hehalom,47.779509999999995,19.5857856,2.978637
63358,Palfa,46.7158855,18.6157181,3.1917299999999997
63359,Szar,47.47742589999999,18.5184841,3.215109
63360,Artand,47.1237274,21.759888600000004,2.700704
63558,Lovaszi,46.5550763,16.5547314,3.080987
63559,Kald,47.1640622,17.044881600000004,3.0128369999999998
63758,Kocsord,47.9390852,22.386991100000003,3.4423230000000005
63958,Tyukod,47.851694,22.5532149,3.262925
63959,Bate,46.358990399999996,17.962778699999994,2.920123
63960,Nagykoru,47.2732125,20.451879,3.217747
64158,Szil,47.5013162,17.2319589,3.085291
64159,Medina,46.4738585,18.6433566,2.905796
64358,Pornoapati,47.1560615,16.465888699999994,2.618048
64558,Baracska,47.2844533,18.7569741,3.4418519999999995
64559,Csot,47.360614700000006,17.603401100000006,2.985875
64560,Dunaszekcso,46.0848787,18.7596125,3.286007
64561,Tepe,47.3194564,21.572157,3.0488299999999997
64758,Nagybajom,46.3923964,17.511183300000006,3.535421
64759,Mihalyfa,46.9800828,17.1906724,2.5865869999999997
64760,Koszarhegy,47.092036,18.3421918,3.209515
64958,Tiszakeszi,47.7882813,20.99462,3.3956760000000004
65158,Bony,47.65191779999999,17.869197800000002,3.333044
